ESV,Doman,Phylum,Class,Order,Family,Genus,,,,,
esv_18019,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsiaceae_unclassified,,,,,
esv_14043,Bacteria(100),Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,,,,
esv_7919,Bacteria(100),Margulisbacteria,Margulisbacteria_cl,Margulisbacteria_or,Margulisbacteria_fa,Margulisbacteria_ge,,,,,
esv_13399,Bacteria(100),Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,,,,,
esv_10126,Bacteria(99),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_5237,Bacteria(100),Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,,,,,
esv_18851,Bacteria(100),Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,,,,,
esv_7072,Bacteria(100),Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,,,,,
esv_11089,Bacteria(100),Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,,,,,
esv_19208,Bacteria(100),Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,uncultured,,,,,
esv_15267,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,,,,
esv_9726,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Marixanthomonas,,,,,
esv_11888,Bacteria(100),Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,,,,,
esv_11403,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_3173,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rickettsiales,Midichloriaceae,MD3-55,,,,,
esv_11995,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomicaceae_unclassified,,,,,
esv_17848,Bacteria(100),Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales_fa,Dadabacteriales_ge,,,,,
esv_17166,Bacteria(100),Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,,,,,
esv_6199,Bacteria(82),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_18868,Bacteria(100),Proteobacteria,Gammaproteobacteria,Piscirickettsiales,Piscirickettsiaceae,Candidatus_Endoecteinascidia,,,,,
esv_1992,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,,,,,
esv_20068,Bacteria(99),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_10327,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,,,,,
esv_14086,Bacteria(100),Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,,,,,
esv_13488,Bacteria(100),Bacteroidetes,Rhodothermia,Balneolales,Balneolaceae,Balneola,,,,,
esv_759,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,,,,,
esv_6248,Bacteria(100),Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrionaceae_unclassified,,,,,
esv_16927,Archaea(100),Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Methanomethylophilaceae_unclassified,,,,,
esv_8681,Bacteria(100),Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,99),,,,99)
esv_329,Bacteria(100),Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,,,,
esv_1174,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_539,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_9209,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fulvivirga,,,,,
esv_12220,Bacteria(100),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_11068,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bradymonadales,Bradymonadales_fa,Bradymonadales_ge,,,,,
esv_11335,Archaea(94),Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,,,,,
esv_2143,Bacteria(96),Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,,,,,
esv_2382,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,,,,,
esv_17264,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Phormidesmiales,Phormidesmiaceae,Phormidium_MBIC10003,,,,,
esv_43,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,,,,,
esv_17563,Archaea(99),Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,,,,,
esv_11931,Bacteria(100),Gemmatimonadetes,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge,,,,,
esv_19770,Bacteria(100),Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,,,,,
esv_13524,Bacteria(100),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_575,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,,,,,
esv_18654,Bacteria(100),Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,MWH-UniP1_aquatic_group,,,,,
esv_18133,Bacteria(100),Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,,,,,
esv_683,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,,,,,
esv_8355,Bacteria(86),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_12522,Bacteria(100),Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22_fa,JGI_0000069-P22_ge,,,,,
esv_3745,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_18625,Bacteria(100),Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,,,,,
esv_9971,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_5833,Bacteria(100),Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halieaceae_unclassified,,,,,
esv_1480,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,,,,,
esv_14354,Bacteria(99),Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Oligoflexaceae_unclassified,,,,,
esv_15769,Bacteria(100),Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,,,,,
esv_10810,Bacteria(100),Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,,,,,
esv_3293,Bacteria(100),Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,,,,,
esv_12118,Bacteria(100),Actinobacteria,Actinobacteria,PeM15,PeM15_fa,PeM15_ge,,,,,
esv_9270,Bacteria(100),Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Pseudobacteriovorax,,,,,
esv_14413,Bacteria(100),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_12251,Archaea(89),Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,,,,,
esv_4628,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Aureibacter,,,,,
esv_16573,Archaea(94),Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,,,,,
esv_6217,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,,,,,
esv_8631,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,,,,,
esv_18024,Bacteria(100),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_5286,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_1586,Bacteria(100),Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,,,,,
esv_5925,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_18454,Bacteria(100),Chloroflexi,JG30-KF-CM66,JG30-KF-CM66_or,JG30-KF-CM66_fa,JG30-KF-CM66_ge,,,,,
esv_16039,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_4405,Bacteria(100),Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,,,,,
esv_15812,Bacteria(100),Proteobacteria,Deltaproteobacteria,NB1-j,NB1-j_fa,NB1-j_ge,,,,,
esv_5890,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,,,,,
esv_2587,Bacteria(100),Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,Methylophaga,,,,,
esv_10412,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,,,,,
esv_1700,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_4049,Bacteria(100),Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,MWH-UniP1_aquatic_group,,,,,
esv_9856,Bacteria(92),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_5938,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_294,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Lentilitoribacter,,,,,
esv_20198,Bacteria(97),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_18867,Bacteria(100),Cyanobacteria,Melainabacteria,Obscuribacterales,Obscuribacterales_fa,Obscuribacterales_ge,,,,,
esv_8679,Bacteria(100),Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II_ge,,,,,
esv_17400,Bacteria(99),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_6099,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Agarivorans,,,,,
esv_18378,Bacteria(99),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_1172,Bacteria(100),Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,
esv_39,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group_ge,,,,,
esv_15262,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonadaceae_unclassified,,,,,
esv_20400,Bacteria(98),Margulisbacteria,Margulisbacteria_cl,Margulisbacteria_or,Margulisbacteria_fa,Margulisbacteria_ge,,,,,
esv_105,Bacteria(100),Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,Clade_IV_ge,,,,,
esv_2089,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,,,,,
esv_18353,Bacteria(100),Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,,,,,
esv_17937,Bacteria(100),Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02_marine_group,,,,,
esv_17134,Bacteria(100),Margulisbacteria,Margulisbacteria_cl,Margulisbacteria_or,Margulisbacteria_fa,Margulisbacteria_ge,,,,,
esv_19002,Bacteria(98),Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,,,,,
esv_10218,Bacteria(99),Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,98),,,,98)
esv_7327,Bacteria(97),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_6967,Bacteria(100),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_16098,Bacteria(100),Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,,,,,
esv_17216,Bacteria(100),Chloroflexi,Anaerolineae,Ardenticatenales,uncultured,uncultured_ge,,,,,
esv_2067,Bacteria(100),Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,,,,,
esv_7201,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,,,,,
esv_15628,Bacteria(100),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_16831,Bacteria(100),Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,Simkania,,,,,
esv_15816,Archaea(99),Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,,,,,
esv_6698,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,,,,,
esv_17508,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocales_unclassified,Nostocales_unclassified,,,,,
esv_5043,Bacteria(100),Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Cupriavidus,,,,,
esv_13881,Bacteria(100),Proteobacteria,Gammaproteobacteria,Tenderiales,Tenderiaceae,Candidatus_Tenderia,,,,,
esv_16387,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,uncultured,,,,,
esv_10403,Bacteria(99),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_12719,Bacteria(100),Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Candidatus_Entotheonella,,,,,
esv_3419,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,,,,
esv_5444,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_13405,Bacteria(100),Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Arsenophonus,,,,,
esv_14107,Bacteria(100),Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,,,,,
esv_12724,Bacteria(89),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_17010,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,,,,,
esv_2579,Bacteria(100),Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,
esv_5812,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_1638,Bacteria(99),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_9342,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_unclassified,Rhizobiales_unclassified,,,,,
esv_7172,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593_ge,,,,,
esv_14151,Bacteria(100),Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionales_unclassified,Micavibrionales_unclassified,,,,,
esv_5483,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,NS10_marine_group,,,,,
esv_13735,Bacteria(100),Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae_unclassified,,,,,
esv_6284,Bacteria(100),Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,,,,,
esv_18833,Bacteria(100),Chloroflexi,Anaerolineae,Ardenticatenales,uncultured,uncultured_ge,,,,,
esv_16672,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,,,,,
esv_19083,Bacteria(100),Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria_fa,Candidatus_Peregrinibacteria_ge,,,,,
esv_3771,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593_ge,,,,,
esv_13197,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,,,,,
esv_8151,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,,,,,
esv_5,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,,,,,
esv_3417,Bacteria(100),Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,,,,,
esv_8276,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales_unclassified,Cytophagales_unclassified,,,,,
esv_13545,Bacteria(97),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_10812,Bacteria(100),Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,,,,,
esv_16963,Bacteria(100),Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,,,,,
esv_20074,Bacteria(97),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_15147,Bacteria(100),Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Oligoflexaceae_unclassified,,,,,
esv_1856,Bacteria(100),Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,,,,,
esv_7694,Bacteria(100),Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,,,,,
esv_20354,Bacteria(100),Planctomycetes,vadinHA49,vadinHA49_or,vadinHA49_fa,vadinHA49_ge,,,,,
esv_13042,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_17862,Bacteria(100),Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Kistimonas,,,,,
esv_16092,Bacteria(100),Proteobacteria,Alphaproteobacteria,Parvibaculales,uncultured,uncultured_ge,,,,,
esv_18705,Bacteria(98),Dependentiae,Babeliae,Babeliales,Babeliales_fa,Babeliales_ge,,,,,
esv_7192,Bacteria(100),Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22_fa,JGI_0000069-P22_ge,,,,,
esv_8899,Bacteria(100),Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales_unclassified,Chitinophagales_unclassified,,,,,
esv_11212,Bacteria(100),Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Aliikangiella,,,,,
esv_17874,Bacteria(100),Dependentiae,Babeliae,Babeliales,Babeliales_unclassified,Babeliales_unclassified,,,,,
esv_13580,Bacteria(100),Planctomycetes,OM190,OM190_or,OM190_fa,OM190_ge,,,,,
esv_1168,Bacteria(100),Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02_marine_group,,,,,
esv_2553,Bacteria(100),Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfofrigus,,,,,
esv_6780,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,,,,,
esv_18505,Bacteria(100),Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,100),,,,100)
esv_14760,Bacteria(100),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_15277,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_19464,Bacteria(97),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_6902,Bacteria(99),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_18580,Archaea(90),Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,,,,,
esv_3436,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonadaceae_unclassified,,,,,
esv_19907,Bacteria(100),Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,,,,,
esv_16522,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marivirga,,,,,
esv_3901,Bacteria(97),Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Holosporaceae_unclassified,,,,,
esv_11616,Bacteria(100),Planctomycetes,Planctomycetacia,Planctomycetales,Gimesiaceae,Gimesia,,,,,
esv_292,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_53,Bacteria(99),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_8997,Bacteria(100),Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_I_unclassified,,,,,
esv_11579,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,,,,,
esv_16811,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Marinicella,,,,,
esv_17543,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12_ge,,,,,
esv_20217,Bacteria(99),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
