Tree#,Groups,WScore
1,A2_a_T00-ABC_014,0.260781
1,A2_a_T36-ABC_014,0.459685
1,A2_c_T00-ABC_014,0.277841
1,A2_c_T36-ABC_014,0.508671
1,A2_w_T00-ABC_014,0.312369
1,A2_w_T36-ABC_014,0.429266
1,A2_x_T00-ABC_014,0.325259
1,A2_x_T_48-ABC_014,0.502233
1,A3_a_T00-ABC_014,0.304556
1,A3_a_T36-ABC_014,0.429345
1,A3_c_T00-ABC_014,0.321504
1,A3_c_T36-ABC_014,0.457333
1,A3_w_T00-ABC_014,0.326056
1,A3_w_T36-ABC_014,0.417858
1,A3_x_T00-ABC_014,0.356882
1,A3_x_T_48-ABC_014,0.462019
1,ABC_001-ABC_014,0.146234
1,ABC_002-ABC_014,0.146718
1,ABC_003-ABC_014,0.145411
1,ABC_005-ABC_014,0.154099
1,ABC_006-ABC_014,0.151054
1,ABC_007-ABC_014,0.139423
1,ABC_008-ABC_014,0.143105
1,ABC_009-ABC_014,0.156887
1,ABC_010-ABC_014,0.117306
1,ABC_011-ABC_014,0.045756
1,ABC_012-ABC_014,0.138703
1,ABC_013-ABC_014,0.122751
1,A1_a_T00-ABC_015,0.302453
1,A1_a_T36-ABC_015,0.431052
1,A1_c_T00-ABC_015,0.3236
1,A1_c_T36-ABC_015,0.479901
1,A1_w_T00-ABC_015,0.297164
1,A1_w_T36-ABC_015,0.441846
1,A1_x_T00-ABC_015,0.356731
1,A1_x_T_48-ABC_015,0.512875
1,A2_a_T00-ABC_015,0.293412
1,A2_a_T36-ABC_015,0.458795
1,A2_c_T00-ABC_015,0.289988
1,A2_c_T36-ABC_015,0.515619
1,A2_w_T00-ABC_015,0.315048
1,A2_w_T36-ABC_015,0.443194
1,A2_x_T00-ABC_015,0.349769
1,A2_x_T_48-ABC_015,0.51831
1,A3_a_T00-ABC_015,0.315775
1,A3_a_T36-ABC_015,0.440044
1,A3_c_T00-ABC_015,0.315818
1,A3_c_T36-ABC_015,0.473654
1,A3_w_T00-ABC_015,0.330807
1,A3_w_T36-ABC_015,0.425967
1,A3_x_T00-ABC_015,0.373336
1,A3_x_T_48-ABC_015,0.476198
1,ABC_001-ABC_015,0.219407
1,ABC_002-ABC_015,0.223016
1,ABC_003-ABC_015,0.221043
1,ABC_005-ABC_015,0.227093
1,ABC_006-ABC_015,0.227365
1,ABC_007-ABC_015,0.217178
1,ABC_008-ABC_015,0.219002
1,ABC_009-ABC_015,0.233468
1,ABC_010-ABC_015,0.052587
1,ABC_011-ABC_015,0.090088
1,ABC_012-ABC_015,0.193577
1,ABC_013-ABC_015,0.194486
1,ABC_014-ABC_015,0.090573
1,A1_a_T00-ABC_016,0.255666
1,A1_a_T36-ABC_016,0.41062
1,A1_c_T00-ABC_016,0.293951
1,A1_c_T36-ABC_016,0.452149
1,A1_w_T00-ABC_016,0.278169
1,A1_w_T36-ABC_016,0.426827
1,A1_x_T00-ABC_016,0.297326
1,A1_x_T_48-ABC_016,0.475228
1,A2_a_T00-ABC_016,0.229345
1,A2_a_T36-ABC_016,0.451285
1,A2_c_T00-ABC_016,0.251527
1,A2_c_T36-ABC_016,0.499143
1,A2_w_T00-ABC_016,0.291995
1,A2_w_T36-ABC_016,0.422584
1,A2_x_T00-ABC_016,0.291181
1,A2_x_T_48-ABC_016,0.484772
1,A3_a_T00-ABC_016,0.282169
1,A3_a_T36-ABC_016,0.421921
1,A3_c_T00-ABC_016,0.308353
1,A3_c_T36-ABC_016,0.445733
1,A3_w_T00-ABC_016,0.303942
1,A3_w_T36-ABC_016,0.409469
1,A3_x_T00-ABC_016,0.320601
1,A3_x_T_48-ABC_016,0.438145
1,ABC_001-ABC_016,0.085259
1,ABC_002-ABC_016,0.098616
1,ABC_003-ABC_016,0.077592
1,ABC_005-ABC_016,0.09933
1,ABC_006-ABC_016,0.09391
1,ABC_007-ABC_016,0.09738
1,ABC_008-ABC_016,0.083511
1,ABC_009-ABC_016,0.09389
1,ABC_010-ABC_016,0.190644
1,ABC_011-ABC_016,0.08481
1,ABC_012-ABC_016,0.104686
1,ABC_013-ABC_016,0.060632
1,ABC_014-ABC_016,0.093919
1,ABC_015-ABC_016,0.163548
1,A1_a_T00-ABC_017,0.260834
1,A1_a_T36-ABC_017,0.423333
1,A1_c_T00-ABC_017,0.323964
1,A1_c_T36-ABC_017,0.460024
1,A1_w_T00-ABC_017,0.298814
1,A1_w_T36-ABC_017,0.414912
1,A1_x_T00-ABC_017,0.305182
1,A1_x_T_48-ABC_017,0.469247
1,A2_a_T00-ABC_017,0.236689
1,A2_a_T36-ABC_017,0.464121
1,A2_c_T00-ABC_017,0.276854
1,A2_c_T36-ABC_017,0.519455
1,A2_w_T00-ABC_017,0.305331
1,A2_w_T36-ABC_017,0.421116
1,A2_x_T00-ABC_017,0.286255
1,A2_x_T_48-ABC_017,0.474678
1,A3_a_T00-ABC_017,0.314731
1,A3_a_T36-ABC_017,0.434511
1,A3_c_T00-ABC_017,0.360877
1,A3_c_T36-ABC_017,0.472987
1,A3_w_T00-ABC_017,0.343202
1,A3_w_T36-ABC_017,0.419372
1,A3_x_T00-ABC_017,0.334368
1,A3_x_T_48-ABC_017,0.433333
1,ABC_001-ABC_017,0.049004
1,ABC_002-ABC_017,0.057191
1,ABC_003-ABC_017,0.030703
1,ABC_005-ABC_017,0.077782
1,ABC_006-ABC_017,0.047202
1,ABC_007-ABC_017,0.058472
1,ABC_008-ABC_017,0.042319
1,ABC_009-ABC_017,0.032236
1,ABC_010-ABC_017,0.250837
1,ABC_011-ABC_017,0.14451
1,ABC_012-ABC_017,0.126721
1,ABC_013-ABC_017,0.048801
1,ABC_014-ABC_017,0.146699
1,ABC_015-ABC_017,0.22318
1,ABC_016-ABC_017,0.083275
1,A1_a_T00-ABC_018,0.247332
1,A1_a_T36-ABC_018,0.391671
1,A1_c_T00-ABC_018,0.2899
1,A1_c_T36-ABC_018,0.430322
1,A1_w_T00-ABC_018,0.273219
1,A1_w_T36-ABC_018,0.406808
1,A1_x_T00-ABC_018,0.305769
1,A1_x_T_48-ABC_018,0.480551
1,A2_a_T00-ABC_018,0.225935
1,A2_a_T36-ABC_018,0.435094
1,A2_c_T00-ABC_018,0.254667
1,A2_c_T36-ABC_018,0.488785
1,A2_w_T00-ABC_018,0.302172
1,A2_w_T36-ABC_018,0.410734
1,A2_x_T00-ABC_018,0.301607
1,A2_x_T_48-ABC_018,0.486594
1,A3_a_T00-ABC_018,0.273391
1,A3_a_T36-ABC_018,0.403831
1,A3_c_T00-ABC_018,0.314961
1,A3_c_T36-ABC_018,0.428918
1,A3_w_T00-ABC_018,0.306198
1,A3_w_T36-ABC_018,0.395508
1,A3_x_T00-ABC_018,0.328319
1,A3_x_T_48-ABC_018,0.444649
1,ABC_001-ABC_018,0.074153
1,ABC_002-ABC_018,0.0816
1,ABC_003-ABC_018,0.067758
1,ABC_005-ABC_018,0.105653
1,ABC_006-ABC_018,0.083912
1,ABC_007-ABC_018,0.074784
1,ABC_008-ABC_018,0.077917
1,ABC_009-ABC_018,0.084777
1,ABC_010-ABC_018,0.193475
1,ABC_011-ABC_018,0.093703
1,ABC_012-ABC_018,0.113752
1,ABC_013-ABC_018,0.060918
1,ABC_014-ABC_018,0.098784
1,ABC_015-ABC_018,0.166838
1,ABC_016-ABC_018,0.050712
1,ABC_017-ABC_018,0.071619
1,A1_a_T00-ABC_055,0.388428
1,A1_a_T36-ABC_055,0.350091
1,A1_c_T00-ABC_055,0.403075
1,A1_c_T36-ABC_055,0.336419
1,A1_w_T00-ABC_055,0.405354
1,A1_w_T36-ABC_055,0.395033
1,A1_x_T00-ABC_055,0.453863
1,A1_x_T_48-ABC_055,0.552919
1,A2_a_T00-ABC_055,0.388612
1,A2_a_T36-ABC_055,0.354304
1,A2_c_T00-ABC_055,0.419253
1,A2_c_T36-ABC_055,0.392863
1,A2_w_T00-ABC_055,0.444369
1,A2_w_T36-ABC_055,0.401502
1,A2_x_T00-ABC_055,0.453677
1,A2_x_T_48-ABC_055,0.58561
1,A3_a_T00-ABC_055,0.465223
1,A3_a_T36-ABC_055,0.399822
1,A3_c_T00-ABC_055,0.478893
1,A3_c_T36-ABC_055,0.386539
1,A3_w_T00-ABC_055,0.485312
1,A3_w_T36-ABC_055,0.458263
1,A3_x_T00-ABC_055,0.511706
1,A3_x_T_48-ABC_055,0.547488
1,ABC_001-ABC_055,0.348319
1,ABC_002-ABC_055,0.353882
1,ABC_003-ABC_055,0.348676
1,ABC_005-ABC_055,0.373554
1,ABC_006-ABC_055,0.358644
1,ABC_007-ABC_055,0.348247
1,ABC_008-ABC_055,0.342357
1,ABC_009-ABC_055,0.365814
1,ABC_010-ABC_055,0.395805
1,ABC_011-ABC_055,0.371039
1,ABC_012-ABC_055,0.369392
1,ABC_013-ABC_055,0.345616
1,ABC_014-ABC_055,0.369657
1,ABC_015-ABC_055,0.396012
1,ABC_016-ABC_055,0.36191
1,ABC_017-ABC_055,0.354524
1,ABC_018-ABC_055,0.345532
1,A1_a_T00-ABC_055_v1,0.517336
1,A1_a_T36-ABC_055_v1,0.477396
1,A1_c_T00-ABC_055_v1,0.475669
1,A1_c_T36-ABC_055_v1,0.499771
1,A1_w_T00-ABC_055_v1,0.498885
1,A1_w_T36-ABC_055_v1,0.49726
1,A1_x_T00-ABC_055_v1,0.570059
1,A1_x_T_48-ABC_055_v1,0.636152
1,A2_a_T00-ABC_055_v1,0.53681
1,A2_a_T36-ABC_055_v1,0.48738
1,A2_c_T00-ABC_055_v1,0.502878
1,A2_c_T36-ABC_055_v1,0.478295
1,A2_w_T00-ABC_055_v1,0.528139
1,A2_w_T36-ABC_055_v1,0.509283
1,A2_x_T00-ABC_055_v1,0.601648
1,A2_x_T_48-ABC_055_v1,0.694761
1,A3_a_T00-ABC_055_v1,0.509454
1,A3_a_T36-ABC_055_v1,0.476595
1,A3_c_T00-ABC_055_v1,0.469184
1,A3_c_T36-ABC_055_v1,0.478941
1,A3_w_T00-ABC_055_v1,0.523727
1,A3_w_T36-ABC_055_v1,0.487886
1,A3_x_T00-ABC_055_v1,0.602402
1,A3_x_T_48-ABC_055_v1,0.641283
1,ABC_001-ABC_055_v1,0.569768
1,ABC_002-ABC_055_v1,0.573288
1,ABC_003-ABC_055_v1,0.571876
1,ABC_005-ABC_055_v1,0.585603
1,ABC_006-ABC_055_v1,0.578295
1,ABC_007-ABC_055_v1,0.573184
1,ABC_008-ABC_055_v1,0.571899
1,ABC_009-ABC_055_v1,0.595389
1,ABC_010-ABC_055_v1,0.409282
1,ABC_011-ABC_055_v1,0.482285
1,ABC_012-ABC_055_v1,0.547795
1,ABC_013-ABC_055_v1,0.556787
1,ABC_014-ABC_055_v1,0.489326
1,ABC_015-ABC_055_v1,0.430994
1,ABC_016-ABC_055_v1,0.530328
1,ABC_017-ABC_055_v1,0.583291
1,ABC_018-ABC_055_v1,0.526604
1,ABC_055-ABC_055_v1,0.458716
1,A1_a_T00-ABC_056,0.552959
1,A1_a_T36-ABC_056,0.524168
1,A1_c_T00-ABC_056,0.51259
1,A1_c_T36-ABC_056,0.550952
1,A1_w_T00-ABC_056,0.528067
1,A1_w_T36-ABC_056,0.543745
1,A1_x_T00-ABC_056,0.590301
1,A1_x_T_48-ABC_056,0.641117
1,A2_a_T00-ABC_056,0.568045
1,A2_a_T36-ABC_056,0.525438
1,A2_c_T00-ABC_056,0.53082
1,A2_c_T36-ABC_056,0.530077
1,A2_w_T00-ABC_056,0.553319
1,A2_w_T36-ABC_056,0.554645
1,A2_x_T00-ABC_056,0.620957
1,A2_x_T_48-ABC_056,0.702423
1,A3_a_T00-ABC_056,0.529868
1,A3_a_T36-ABC_056,0.521504
1,A3_c_T00-ABC_056,0.486269
1,A3_c_T36-ABC_056,0.532392
1,A3_w_T00-ABC_056,0.537506
1,A3_w_T36-ABC_056,0.524367
1,A3_x_T00-ABC_056,0.611278
1,A3_x_T_48-ABC_056,0.646563
1,ABC_001-ABC_056,0.599217
1,ABC_002-ABC_056,0.602519
1,ABC_003-ABC_056,0.603402
1,ABC_005-ABC_056,0.61367
1,ABC_006-ABC_056,0.60685
1,ABC_007-ABC_056,0.604942
1,ABC_008-ABC_056,0.603724
1,ABC_009-ABC_056,0.623293
1,ABC_010-ABC_056,0.436704
1,ABC_011-ABC_056,0.508929
1,ABC_012-ABC_056,0.576456
1,ABC_013-ABC_056,0.586085
1,ABC_014-ABC_056,0.516913
1,ABC_015-ABC_056,0.456884
1,ABC_016-ABC_056,0.557965
1,ABC_017-ABC_056,0.612004
1,ABC_018-ABC_056,0.556603
1,ABC_055-ABC_056,0.527693
1,ABC_055_v1-ABC_056,0.135595
1,A1_a_T00-ABC_057,0.524927
1,A1_a_T36-ABC_057,0.473982
1,A1_c_T00-ABC_057,0.482173
1,A1_c_T36-ABC_057,0.500905
1,A1_w_T00-ABC_057,0.506577
1,A1_w_T36-ABC_057,0.496044
1,A1_x_T00-ABC_057,0.576994
1,A1_x_T_48-ABC_057,0.64078
1,A2_a_T00-ABC_057,0.54651
1,A2_a_T36-ABC_057,0.483695
1,A2_c_T00-ABC_057,0.511872
1,A2_c_T36-ABC_057,0.46776
1,A2_w_T00-ABC_057,0.534222
1,A2_w_T36-ABC_057,0.508085
1,A2_x_T00-ABC_057,0.607485
1,A2_x_T_48-ABC_057,0.700853
1,A3_a_T00-ABC_057,0.515565
1,A3_a_T36-ABC_057,0.472856
1,A3_c_T00-ABC_057,0.47362
1,A3_c_T36-ABC_057,0.476101
1,A3_w_T00-ABC_057,0.529164
1,A3_w_T36-ABC_057,0.488094
1,A3_x_T00-ABC_057,0.606419
1,A3_x_T_48-ABC_057,0.648461
1,ABC_001-ABC_057,0.580091
1,ABC_002-ABC_057,0.583086
1,ABC_003-ABC_057,0.581719
1,ABC_005-ABC_057,0.595266
1,ABC_006-ABC_057,0.588822
1,ABC_007-ABC_057,0.582693
1,ABC_008-ABC_057,0.58131
1,ABC_009-ABC_057,0.605411
1,ABC_010-ABC_057,0.422162
1,ABC_011-ABC_057,0.493136
1,ABC_012-ABC_057,0.560259
1,ABC_013-ABC_057,0.566238
1,ABC_014-ABC_057,0.500694
1,ABC_015-ABC_057,0.442697
1,ABC_016-ABC_057,0.540499
1,ABC_017-ABC_057,0.592784
1,ABC_018-ABC_057,0.537362
1,ABC_055-ABC_057,0.464859
1,ABC_055_v1-ABC_057,0.094524
1,ABC_056-ABC_057,0.139231
1,A1_a_T00-ABC_059,0.562297
1,A1_a_T36-ABC_059,0.540656
1,A1_c_T00-ABC_059,0.525013
1,A1_c_T36-ABC_059,0.545593
1,A1_w_T00-ABC_059,0.548082
1,A1_w_T36-ABC_059,0.56837
1,A1_x_T00-ABC_059,0.617307
1,A1_x_T_48-ABC_059,0.679852
1,A2_a_T00-ABC_059,0.567335
1,A2_a_T36-ABC_059,0.539085
1,A2_c_T00-ABC_059,0.532068
1,A2_c_T36-ABC_059,0.52993
1,A2_w_T00-ABC_059,0.568111
1,A2_w_T36-ABC_059,0.571641
1,A2_x_T00-ABC_059,0.629357
1,A2_x_T_48-ABC_059,0.733014
1,A3_a_T00-ABC_059,0.566057
1,A3_a_T36-ABC_059,0.53622
1,A3_c_T00-ABC_059,0.523351
1,A3_c_T36-ABC_059,0.540699
1,A3_w_T00-ABC_059,0.580709
1,A3_w_T36-ABC_059,0.565752
1,A3_x_T00-ABC_059,0.652472
1,A3_x_T_48-ABC_059,0.687977
1,ABC_001-ABC_059,0.612014
1,ABC_002-ABC_059,0.614901
1,ABC_003-ABC_059,0.612201
1,ABC_005-ABC_059,0.626676
1,ABC_006-ABC_059,0.620073
1,ABC_007-ABC_059,0.613655
1,ABC_008-ABC_059,0.61341
1,ABC_009-ABC_059,0.635384
1,ABC_010-ABC_059,0.471018
1,ABC_011-ABC_059,0.525491
1,ABC_012-ABC_059,0.588422
1,ABC_013-ABC_059,0.598445
1,ABC_014-ABC_059,0.532153
1,ABC_015-ABC_059,0.482732
1,ABC_016-ABC_059,0.572018
1,ABC_017-ABC_059,0.623334
1,ABC_018-ABC_059,0.56706
1,ABC_055-ABC_059,0.503615
1,ABC_055_v1-ABC_059,0.207188
1,ABC_056-ABC_059,0.29205
1,ABC_057-ABC_059,0.219304
1,A1_a_T00-ABC_059_v1,0.547525
1,A1_a_T36-ABC_059_v1,0.543276
1,A1_c_T00-ABC_059_v1,0.526705
1,A1_c_T36-ABC_059_v1,0.551815
1,A1_w_T00-ABC_059_v1,0.531446
1,A1_w_T36-ABC_059_v1,0.554864
1,A1_x_T00-ABC_059_v1,0.598216
1,A1_x_T_48-ABC_059_v1,0.671536
1,A2_a_T00-ABC_059_v1,0.558463
1,A2_a_T36-ABC_059_v1,0.589907
1,A2_c_T00-ABC_059_v1,0.527242
1,A2_c_T36-ABC_059_v1,0.568171
1,A2_w_T00-ABC_059_v1,0.566336
1,A2_w_T36-ABC_059_v1,0.57922
1,A2_x_T00-ABC_059_v1,0.618424
1,A2_x_T_48-ABC_059_v1,0.690708
1,A3_a_T00-ABC_059_v1,0.522812
1,A3_a_T36-ABC_059_v1,0.540668
1,A3_c_T00-ABC_059_v1,0.484809
1,A3_c_T36-ABC_059_v1,0.536575
1,A3_w_T00-ABC_059_v1,0.525611
1,A3_w_T36-ABC_059_v1,0.535611
1,A3_x_T00-ABC_059_v1,0.6191
1,A3_x_T_48-ABC_059_v1,0.662339
1,ABC_001-ABC_059_v1,0.607406
1,ABC_002-ABC_059_v1,0.610281
1,ABC_003-ABC_059_v1,0.609996
1,ABC_005-ABC_059_v1,0.6138
1,ABC_006-ABC_059_v1,0.61347
1,ABC_007-ABC_059_v1,0.609888
1,ABC_008-ABC_059_v1,0.618166
1,ABC_009-ABC_059_v1,0.627352
1,ABC_010-ABC_059_v1,0.441637
1,ABC_011-ABC_059_v1,0.514714
1,ABC_012-ABC_059_v1,0.576166
1,ABC_013-ABC_059_v1,0.603424
1,ABC_014-ABC_059_v1,0.519959
1,ABC_015-ABC_059_v1,0.466361
1,ABC_016-ABC_059_v1,0.56498
1,ABC_017-ABC_059_v1,0.61877
1,ABC_018-ABC_059_v1,0.563016
1,ABC_055-ABC_059_v1,0.582887
1,ABC_055_v1-ABC_059_v1,0.242332
1,ABC_056-ABC_059_v1,0.275922
1,ABC_057-ABC_059_v1,0.292653
1,ABC_059-ABC_059_v1,0.317612
1,A1_a_T00-ABC_060,0.577961
1,A1_a_T36-ABC_060,0.544903
1,A1_c_T00-ABC_060,0.531553
1,A1_c_T36-ABC_060,0.551643
1,A1_w_T00-ABC_060,0.558232
1,A1_w_T36-ABC_060,0.566131
1,A1_x_T00-ABC_060,0.619663
1,A1_x_T_48-ABC_060,0.666858
1,A2_a_T00-ABC_060,0.59649
1,A2_a_T36-ABC_060,0.545581
1,A2_c_T00-ABC_060,0.563356
1,A2_c_T36-ABC_060,0.538771
1,A2_w_T00-ABC_060,0.586982
1,A2_w_T36-ABC_060,0.576776
1,A2_x_T00-ABC_060,0.651028
1,A2_x_T_48-ABC_060,0.732556
1,A3_a_T00-ABC_060,0.551651
1,A3_a_T36-ABC_060,0.542734
1,A3_c_T00-ABC_060,0.505229
1,A3_c_T36-ABC_060,0.53977
1,A3_w_T00-ABC_060,0.561589
1,A3_w_T36-ABC_060,0.549788
1,A3_x_T00-ABC_060,0.632286
1,A3_x_T_48-ABC_060,0.671902
1,ABC_001-ABC_060,0.630736
1,ABC_002-ABC_060,0.633589
1,ABC_003-ABC_060,0.632169
1,ABC_005-ABC_060,0.645252
1,ABC_006-ABC_060,0.638402
1,ABC_007-ABC_060,0.634467
1,ABC_008-ABC_060,0.632326
1,ABC_009-ABC_060,0.655154
1,ABC_010-ABC_060,0.46835
1,ABC_011-ABC_060,0.541756
1,ABC_012-ABC_060,0.607789
1,ABC_013-ABC_060,0.617191
1,ABC_014-ABC_060,0.548837
1,ABC_015-ABC_060,0.489617
1,ABC_016-ABC_060,0.590431
1,ABC_017-ABC_060,0.64335
1,ABC_018-ABC_060,0.586662
1,ABC_055-ABC_060,0.538625
1,ABC_055_v1-ABC_060,0.146759
1,ABC_056-ABC_060,0.082808
1,ABC_057-ABC_060,0.141052
1,ABC_059-ABC_060,0.278321
1,ABC_059_v1-ABC_060,0.261459
1,A1_a_T00-ABC_061,0.430615
1,A1_a_T36-ABC_061,0.34792
1,A1_c_T00-ABC_061,0.406411
1,A1_c_T36-ABC_061,0.387848
1,A1_w_T00-ABC_061,0.423421
1,A1_w_T36-ABC_061,0.396421
1,A1_x_T00-ABC_061,0.499172
1,A1_x_T_48-ABC_061,0.592864
1,A2_a_T00-ABC_061,0.486869
1,A2_a_T36-ABC_061,0.352342
1,A2_c_T00-ABC_061,0.44899
1,A2_c_T36-ABC_061,0.376428
1,A2_w_T00-ABC_061,0.463926
1,A2_w_T36-ABC_061,0.384019
1,A2_x_T00-ABC_061,0.539788
1,A2_x_T_48-ABC_061,0.647689
1,A3_a_T00-ABC_061,0.426125
1,A3_a_T36-ABC_061,0.336982
1,A3_c_T00-ABC_061,0.403217
1,A3_c_T36-ABC_061,0.412784
1,A3_w_T00-ABC_061,0.447711
1,A3_w_T36-ABC_061,0.402123
1,A3_x_T00-ABC_061,0.515887
1,A3_x_T_48-ABC_061,0.579023
1,ABC_001-ABC_061,0.474099
1,ABC_002-ABC_061,0.474859
1,ABC_003-ABC_061,0.475551
1,ABC_005-ABC_061,0.493016
1,ABC_006-ABC_061,0.482137
1,ABC_007-ABC_061,0.474612
1,ABC_008-ABC_061,0.472033
1,ABC_009-ABC_061,0.499892
1,ABC_010-ABC_061,0.388601
1,ABC_011-ABC_061,0.400957
1,ABC_012-ABC_061,0.464979
1,ABC_013-ABC_061,0.46069
1,ABC_014-ABC_061,0.40749
1,ABC_015-ABC_061,0.394168
1,ABC_016-ABC_061,0.442674
1,ABC_017-ABC_061,0.48672
1,ABC_018-ABC_061,0.437915
1,ABC_055-ABC_061,0.363354
1,ABC_055_v1-ABC_061,0.296041
1,ABC_056-ABC_061,0.348199
1,ABC_057-ABC_061,0.299914
1,ABC_059-ABC_061,0.355989
1,ABC_059_v1-ABC_061,0.452557
1,ABC_060-ABC_061,0.356532
1,A1_a_T00-ABC_062,0.482076
1,A1_a_T36-ABC_062,0.419034
1,A1_c_T00-ABC_062,0.434009
1,A1_c_T36-ABC_062,0.425578
1,A1_w_T00-ABC_062,0.465102
1,A1_w_T36-ABC_062,0.440653
1,A1_x_T00-ABC_062,0.533388
1,A1_x_T_48-ABC_062,0.601824
1,A2_a_T00-ABC_062,0.512881
1,A2_a_T36-ABC_062,0.425667
1,A2_c_T00-ABC_062,0.476948
1,A2_c_T36-ABC_062,0.430064
1,A2_w_T00-ABC_062,0.495644
1,A2_w_T36-ABC_062,0.449145
1,A2_x_T00-ABC_062,0.571971
1,A2_x_T_48-ABC_062,0.661234
1,A3_a_T00-ABC_062,0.463827
1,A3_a_T36-ABC_062,0.416848
1,A3_c_T00-ABC_062,0.426222
1,A3_c_T36-ABC_062,0.432545
1,A3_w_T00-ABC_062,0.476343
1,A3_w_T36-ABC_062,0.444617
1,A3_x_T00-ABC_062,0.555295
1,A3_x_T_48-ABC_062,0.600499
1,ABC_001-ABC_062,0.539416
1,ABC_002-ABC_062,0.538704
1,ABC_003-ABC_062,0.540149
1,ABC_005-ABC_062,0.552627
1,ABC_006-ABC_062,0.545449
1,ABC_007-ABC_062,0.539433
1,ABC_008-ABC_062,0.539067
1,ABC_009-ABC_062,0.562822
1,ABC_010-ABC_062,0.441447
1,ABC_011-ABC_062,0.459176
1,ABC_012-ABC_062,0.517899
1,ABC_013-ABC_062,0.523904
1,ABC_014-ABC_062,0.468891
1,ABC_015-ABC_062,0.447007
1,ABC_016-ABC_062,0.500497
1,ABC_017-ABC_062,0.552645
1,ABC_018-ABC_062,0.497223
1,ABC_055-ABC_062,0.439217
1,ABC_055_v1-ABC_062,0.323766
1,ABC_056-ABC_062,0.363739
1,ABC_057-ABC_062,0.322829
1,ABC_059-ABC_062,0.367559
1,ABC_059_v1-ABC_062,0.463221
1,ABC_060-ABC_062,0.360877
1,ABC_061-ABC_062,0.162315
1,A1_a_T00-ABC_063,0.490958
1,A1_a_T36-ABC_063,0.375106
1,A1_c_T00-ABC_063,0.44626
1,A1_c_T36-ABC_063,0.388415
1,A1_w_T00-ABC_063,0.48247
1,A1_w_T36-ABC_063,0.435104
1,A1_x_T00-ABC_063,0.552387
1,A1_x_T_48-ABC_063,0.620929
1,A2_a_T00-ABC_063,0.530349
1,A2_a_T36-ABC_063,0.335393
1,A2_c_T00-ABC_063,0.495365
1,A2_c_T36-ABC_063,0.350255
1,A2_w_T00-ABC_063,0.513746
1,A2_w_T36-ABC_063,0.406996
1,A2_x_T00-ABC_063,0.591037
1,A2_x_T_48-ABC_063,0.687075
1,A3_a_T00-ABC_063,0.472341
1,A3_a_T36-ABC_063,0.402738
1,A3_c_T00-ABC_063,0.440479
1,A3_c_T36-ABC_063,0.436907
1,A3_w_T00-ABC_063,0.499647
1,A3_w_T36-ABC_063,0.464082
1,A3_x_T00-ABC_063,0.571079
1,A3_x_T_48-ABC_063,0.6233
1,ABC_001-ABC_063,0.550227
1,ABC_002-ABC_063,0.553045
1,ABC_003-ABC_063,0.552072
1,ABC_005-ABC_063,0.568758
1,ABC_006-ABC_063,0.560362
1,ABC_007-ABC_063,0.551006
1,ABC_008-ABC_063,0.546982
1,ABC_009-ABC_063,0.574846
1,ABC_010-ABC_063,0.463605
1,ABC_011-ABC_063,0.475316
1,ABC_012-ABC_063,0.539826
1,ABC_013-ABC_063,0.536647
1,ABC_014-ABC_063,0.483391
1,ABC_015-ABC_063,0.463748
1,ABC_016-ABC_063,0.515554
1,ABC_017-ABC_063,0.562382
1,ABC_018-ABC_063,0.510201
1,ABC_055-ABC_063,0.337945
1,ABC_055_v1-ABC_063,0.345896
1,ABC_056-ABC_063,0.386166
1,ABC_057-ABC_063,0.332922
1,ABC_059-ABC_063,0.36571
1,ABC_059_v1-ABC_063,0.495786
1,ABC_060-ABC_063,0.384775
1,ABC_061-ABC_063,0.23007
1,ABC_062-ABC_063,0.269343
1,A1_a_T00-ABC_064,0.456547
1,A1_a_T36-ABC_064,0.468058
1,A1_c_T00-ABC_064,0.445726
1,A1_c_T36-ABC_064,0.449679
1,A1_w_T00-ABC_064,0.450899
1,A1_w_T36-ABC_064,0.480028
1,A1_x_T00-ABC_064,0.537518
1,A1_x_T_48-ABC_064,0.633581
1,A2_a_T00-ABC_064,0.439865
1,A2_a_T36-ABC_064,0.486505
1,A2_c_T00-ABC_064,0.443775
1,A2_c_T36-ABC_064,0.492092
1,A2_w_T00-ABC_064,0.472546
1,A2_w_T36-ABC_064,0.498717
1,A2_x_T00-ABC_064,0.533086
1,A2_x_T_48-ABC_064,0.661935
1,A3_a_T00-ABC_064,0.493154
1,A3_a_T36-ABC_064,0.484472
1,A3_c_T00-ABC_064,0.482307
1,A3_c_T36-ABC_064,0.449252
1,A3_w_T00-ABC_064,0.516995
1,A3_w_T36-ABC_064,0.49212
1,A3_x_T00-ABC_064,0.587884
1,A3_x_T_48-ABC_064,0.628823
1,ABC_001-ABC_064,0.396751
1,ABC_002-ABC_064,0.375043
1,ABC_003-ABC_064,0.377378
1,ABC_005-ABC_064,0.377629
1,ABC_006-ABC_064,0.374694
1,ABC_007-ABC_064,0.370699
1,ABC_008-ABC_064,0.374937
1,ABC_009-ABC_064,0.392956
1,ABC_010-ABC_064,0.367347
1,ABC_011-ABC_064,0.340733
1,ABC_012-ABC_064,0.360258
1,ABC_013-ABC_064,0.361933
1,ABC_014-ABC_064,0.335898
1,ABC_015-ABC_064,0.361424
1,ABC_016-ABC_064,0.358341
1,ABC_017-ABC_064,0.380323
1,ABC_018-ABC_064,0.346547
